p_id,review,review_en
f190,몇 번 안해봤지만 재미있네요. 여러명이 하면 좋을거 같아요.. 방탈출하는거 벌로 안좋아하는데 동네에 있어서 가봤더니 만족스러웠습니다 직원분들도 너무 친절했어요! 조금 어려웠는데 다음에는 좀 쉬운테마 도전해봐야겠습니다! . 좋아요. 개별로 시설 낡아서 꾹 안누르면 작동 안하고 처음가서 난이도 좀 높은거 고르니까 못할거라고 하지 말라 그러고 앉아서 기다리는데 힌트 전화 오는 사람들 끊고나면 못한다고 욕하는거 보고 ...ㅋㅋㅋㅋ. 별4개짜리 방 했는데 너무 억지억지 개억지 스러워요~~ 랜턴을 처음부터 끝까지 꼭 쓰셔야 해여^^ 다른 장치가 전혀 안되어있거든여,"I haven't done it a few times, but it's fun. I think it'd be nice if several people did it. I don't like room escape as punishment, but when I went there, I was satisfied. The staff were so kind! It was a little difficult, but I should try an easy theme next time! All right, the facilities are old, so if you don't press it, it won't work, and if you go there for the first time, you don't say you can't do it, but when you sit down and wait, people who are calling for hints say you can't do it after hanging up...I did a room with four stars, but it's too much. I feel bad~~ You have to use the lantern from beginning to end because there is no other device at all."
c14,"만화카페같지만 사실은 맛집. 넘넘 시설 깔끔하고 아늑합니다. 메뉴도 다 괜찮고 만화책도 깔끔하고, 사장님이 매우 친절하십니다. 책들 기웃거리고 있으니 볼만한것도 추천해주심. 공기청정기 있어서 쾌적합니다.. 여러분 여기가 만화방으로써는 짱이에요!!!  라면도 너무너무 맛잇구  무엇보다 공간이 너무 넓어여!  개인공간이 이렇게 넓으니까  내 방에서 만화 읽는 느낌이에요!!  무엇보다 에어컨을 너무너무 빵빵하게 트시구여 정말 후회 안합니다!!  또 너무너무 친절하셔서 정말 즐거웠습니다!!","It's like a cartoon cafe, but actually a good restaurant. The facilities are so neat and cozy. The menu is good, the comic book is clean, and the boss is very kind. Please recommend something to read since the books are snooping around. It is comfortable with air purifier. Everyone, this is the best comic book store!  Ramen is so delicious and more than anything, the space is so wide!  With such a large private space, it feels like I'm reading a cartoon in my room!  Above all, turn on the air conditioner so full that I really don't regret it!!  And it was really nice of you to be so kind!!"
g284,최고예요,It's the best.
f164,지하라 너무 습하고 곰팡이 냄새가...화장실도 너무 더럽고 게임들도 오래되서 구성품 중에 빠진게 있기도 하고.. 직원들은 참 친절했는데 시설이 정말 꽝이에요ㅠ 오래 머물고 싶지 않은 곳이었네요. 보드게임방법을 잘 모르는데 직원분들이 바로 알려주시고 헷갈리거나 모르는 부분이 있으면 잘 알려주셨어요. 오늘 처음 가본건데 재밌고 좋았어요. 잘 놀다가 가요. 아 그리고 저희 보드게임할때 중간중간 도와주시고 갈때 계산해주신 빨간옷 입으신 여직원분 잘 대해주셔서 너무좋아요. 친절하세요~ 다음에도 시간되면 꼭 갈게요.. 코드네임 할려고 하는데 원래 4인도 충분히 할 수 있는 게임인데 4인 이면 게임이 애매할수 있어요 라고 하질않나 . 그래도 괜찮다니까 게임해본사람 있냐해서 제가 해봤다니까 그럼 저보고 설명하라고 하는건 대체 뭐에요...? 설명하실려고 알바분 계신거 아닌가요?....그럼 제가 아는 게임은 제가 다 친구들한테 설명해야하는건가요...? 처음 설명해주신 직원분은 정말 친절하셨는데.. 다신 안가고 싶네요....저도 보드게임 알바했어서 코드네임 설명하기 귀찮은건 아는데 설명하기 싫다고 손님한테 설명하라 하는건 아닌거같아요...접기. 사진에는 안나오는데 구석자리 영역이 꽤 되는데 이부분은 강제로 복층을 만들어 놔서 머리가 천장에 닿을수도 있습니다.. 그리고 지하라 습기차고 냄새도 좀 나고 여기까진 그렇다쳐도 룰을 엉터리로 알려주기도 하더군요 마이너한 게임이라 그런가본데 그러면 안에 설명서라도 번역 찾아서 인쇄해 넣으면 어땠을까 합니다,"It's so humid in the basement and it smells like mold.The bathroom is so dirty and the games are so old that some of the components are missing. The staff were very kind, but the facilities were really bad, and I didn't want to stay long. I don't know how to play board games, but the staff told me right away if I was confused or didn't know anything. It was my first time going there today and it was fun and good. Have a good time. Oh, and I'm so happy that the female staff in red clothes who helped us with our board game and paid for us on the way. Please be kind. I will go there again if I have time. I'm going to play a code name, but if it's a game that four people can play, it could be ambiguous. But I said it's okay, and I said I've played it before, so what are you asking me to explain? Is there a part-timer here to explain?Then should I explain all the games I know to my friends...? The first employee you explained to me was very kind. I don't want to go again.I know I'm too lazy to explain the code name because I'm working part-time at board games, but I don't think I'm asking you to explain it to me because I don't want to.Folding. You can't see it in the picture, but there are quite a few corners, and this part is forced to make a double layer, so the head can touch the ceiling. And it's damp underground, it smells a little bit, and up to here, it's a mess of the rules. Maybe it's because it's a minor game, but I think it would have been nice if we could find a manual inside and print it out."
a26,시설관리 진짜 최악입니다. 1게임만 치고 나왔어야되는데 간김에 걍 2게임 쳤다가 폐병걸리는줄 알았네요.. 별 하나도 아까워요 공 던지고있는데 갑자기 청소한다고 비키라고하지 않나 캐셔도 불친절하고 동호회 위주로만 운영하는것 같아요 일반인은 안중에도 없는것 같습니다 신발도 엄청 꼬지고 여러번치려고 왔는데 기분 팍 상하고 한번만 치구 나왔네요 가격은 싸네요 다신 안갈거에요.. 절대루. 명동에서 볼링칠때 ~24:00. 좋아요. 곰팡이 냄새도 심하고 오래된건물에 굉장히 비위생적입니다.  공도 더럽고;; 관리안하는듯; 여친이 신발신기 꺼려할정도;;; 휴대폰을 놓거나 음료를 놓을수 있는 테이블도 없고요.  관광객들이나 손님들이 좀 있어서 그런가 개판입니다. ㅋ 할람하고 말람 가라~란 식??ㅋㅋ 정말 쓰레기네란 말이 절로나옵니다~ㅋㅋ,"Facility management is the worst. I should have played only 1 game, but I thought I was going to get a lung disease after 2 games. I don't want to waste a single star. I'm throwing a ball, and they're telling me to get out of the way because I'm cleaning it all of a sudden, but even if you're digging, it's not friendly and it's only run by clubs. I don't think the general public cares. I came here to hit my shoes several times, but I was really upset and came out just once. It's cheap. I won't go again. Absolute base. When bowling in Myeong-dong, ~24:00. Good. It smells like mold and is very unsanitary in old buildings.  The ball is dirty; it's as if she's not taking care of it; she's reluctant to put on her shoes;; there's no table to put her cell phone or drink.  It's a mess because there are some tourists and customers. Hahlam and Malam?I can't believe you're such a garbage man.~LOL"
b198,주변에 성범죄자 알림이에 등재된 범죄자들이 많이 살아서 이쪽은 잘 이용하지 않게된다. 산책하기 좋아요. 유에오 발견함,"There are many criminals listed on the sex offender notification list around here, so they are not used well. It's good for a walk. YUEO Found"
g77,좋당..!,That's great!
e45,카르텔 대왕꿀잼 5명이서 5분 남기고 탈출했어요. 깔끔해서 정말 좋았고 친절해서 더 좋았어용!ㅎㅎ. 지난번 인생테마 흐린날 너무 재미있게 하고 왔어요^^~ 다음번에 카르텔도 도전해보려구요~. 믿고 가는 넥에! 기다렸던 저니 까지 졸업 했어요 카르텔은 정말  취저 였어용!! 진짜 활동성 ㅎㄷㄷ !! 인테리어도 맘에 들었네요 추천꾸욱 해요 ㅋ . 카르텔과 흐린날 너무 재미있었습니다~! 그리고 메모리가..스릴러라니 너무 한거 아닌가요...ㅋㅋ 축 졸업ㅋ,"Five cartels of fun escaped with five minutes left. I really liked it because it was neat and I liked it more because it was kind!I had so much fun on the cloudy day of my last life.^^~ I'm going to try a cartel next time. I'll trust you on the neck I graduated from my long-awaited journey. Cartels were a real hobby! Really active! I like the interior, too. I strongly recommend it. The cartel and cloudy days were so much fun! And the memory...Thriller? That's too much.Congratulations on your graduation!"
c411,"사장님 친절하시고 시설도 깨끗하고 너무 좋아용 볶음밥 맛집,,. 남자사장님 친절하시고 좋으셔요! 다만 새벽1시까지 해주시면 안되나요. 주말에ㅠㅠ. 사장님 진짜 친절하시고 깨끗해요! 몇년째 단골임. 멀쩡한 공간.  밑에 악플 이해가 안가서 댓글 담. . 주인 아저씨도 친절하시고, 만화도 많은 편임.","The boss is kind and the facilities are clean and nice. He's kind and nice! But can't you do it until 1 a.m.? On weekends. The boss is so kind and clean! a regular for years a clear space  I don't understand the malicious comments below, so I leave comments. The owner is kind and he has a lot of cartoons."
f163,안마 씨원~~! 주인장 친절하심! . 무엇보다 안마기가 고급스럽고 편했습니다. 인테리어도 괜찮았구요.. 편안하게 휴식할 수 있어 좋아요^^bb  카페가 깔끔하고 주인분들도 친절하시네요.  안마의자가 아~주 좋네요. 효과 짱!!  음료도 다양하고 특히 차가 고급지네요.  또 가고 싶은 곳! 강추!!!. 신촌에 일이 있어서 갔다가 잠시 시간이 비어서 쉬러 들어간 안마카페~  안마기가 일단 아프지 않으면서도 시원해서 마음에 들었어요~  여러가지 유기농 차와 커피 종류가 있어서 골라먹는 재미도 있구요~ㅋ   인테리어도 환하고 밝아서 포근한 느낌이에요~  카페 이름처럼 힐링 하고 왔어요~ 추천해요~♡,"Massage me! The owner is kind! Above all, the massager was luxurious and comfortable. The interior was fine. It's nice to be able to relax.The ^bbbb cafe is neat and the owners are kind.  The massage chair is very nice. Great effect!! There are many drinks and especially the tea is luxurious.  Where do you want to go again? I strongly recommend it! I went to Sinchon to rest for a while. I liked the massage machine because it didn't hurt and it was cool.  There are many kinds of organic tea and coffee, so it's fun to choose from. The interior is bright and bright, so it feels warm.  Just like the name of the cafe, I got refreshed. I recommend it."
a21,아 레인 좁고 기적에 계산법이네요. 처음에 6500원이라고 했으면서 결제는 7000원씩 돼서 전화해서 물어봤더니 짜증내시면서 아니라고만 하시네요ㅎ 아니 좋게 말 못하나..왜 별점이 안좋은지 알겠네요^^. Wtf is wrong w this place its 7000 per game and they make u pay a 2500 fee for borrowing shoes. All u ppl that dnt knw the normal price dnt go here. Its normally 4000~5500 for a game and ive never been to a bowling place in korea that makes u pay anything to borrow shoes접기. 만원에 세판 여기저기 다 붙여놓고 이제는 적용 안된다네요. 새벽에 그거보고 거기까지 걸어갔는데 장난하시나 ㅋㅋㅋㅋㅋ 맥주 네병 이만오천원 대화료 네개 만원 네명이서 두판 오만 육천원입니다. 가격표 떡하니 붙어있는데 양아치처럼 장사하지마세요.. 음악소리에 시끄러운데 한눈으로 볼수있게 안내메세지까지 써놓으니 좋네요~ 직원분들도 친절하고요~ 잘~놀고갑니다~ 만원에 3게임~ 행복하오~~~,"Ah, the lane is narrow and it's a miracle calculation. You said it was 6,500 won at first, but the payment was 7,000 won each, so I called you and asked you, and you were annoyed and just said no. I don't know if you can't say it well.I see why the stars are so bad.All u ppl that dnt knw the normal price dnt go here. It is all very 4,000~ for a place it is this place for a place it is 7,000 per game and they make u pay a 2500 fee for brooding shoes. I saw it in the early morning and walked there. Are you kidding me? Four bottles of beer are 25,000 won, four 10,000 won for conversation, four for two rounds of 5,000 won. Don't sell like a thug when the price tag is attached. It's so nice to write a message so that you can see it with one eye. The staff members are so kind. We're having fun. 3 games for 10,000 won~ I'm happy~~~"
