p_id,p_name,address,tags,open_time,open_day,category,price,p_rate,link
383,드래곤힐스파(용산),용산구,#가족과함께#경락#관광지#기념촬영#드래곤힐스파#발마사지#스포츠마사지,,,1.0,,,
159,롯데월드,송파구,#17_18한국관광100선#19_20한국관광100선#가족여행#관광지#놀이동산,,,1.0,,,
592,롯데월드 가든스테이지,송파구,#공연장#관광지#나들이#놀이공원&테마파크#데이트코스#롯데월드가든스테이지,,,1.0,,,
560,경인미술관,종로구,#경인미술관#관광지#데이트코스#문화시설#미술관#수도권#아이와함께,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7060833-Reviews-Kyung_In_Museum_of_Fine_Art-Seoul.html
1162,한강시민공원 뚝섬수영장(실외),광진구,#가족과함께#남녀노소#뚝섬#레포츠#물놀이장#수영장#아이가_좋아하는_여행,,,3.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094809-Reviews-Ttukseom_Hangang_Park-Seoul.html
223,삼청공원,종로구,#가족여행#걷기여행#관광지#나들이#당일치기여행#사계절#삼청공원,,,1.0,,,
280,반포대교 달빛무지개분수,서초구,#감성사진#경치좋은곳#관광지#데이트코스#반포대교#반포대교달빛무지개분수,,,1.0,,,
7,남산골한옥마을,중구,#가족여행#관광지#남녀노소#남산골한옥마을#도심여행#수도권#아이와함께,,,1.0,,,
384,실로암사우나찜질방,중구,#관광지#도심여행#목욕탕#사우나#실내여행지#실로암사우나찜질방,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d9796296-Reviews-Silloam_Bulgama_Sauna-Seoul.html
428,국회의사당,영등포구,#가족체험여행#관광지#교과서속여행#국회의사당#도심여행#수도권,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1957629-Reviews-The_National_Assembly_Building-Seoul.html
471,삼성 딜라이트,서초구,#관광지#산업관광#산업관광지#삼성딜라이트#삼성전자홍보관#수도권,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7154839-Reviews-Samsung_d_light-Seoul.html
786,금호미술관,종로구,#금호미술관#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7891924-Reviews-Kumho_Museum_of_Art-Seoul.html
897,학고재,종로구,#문화시설#수도권#전시#학고재,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7891933-Reviews-Hakgojae_Gallery-Seoul.html
1276,헬로우 에이피엠 (Hello apm),중구,#쇼핑,,,4.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10483406-Reviews-Hello_APM-Seoul.html
1384,통인시장,종로구,#가족여행#나들이#나홀로여행#데이트코스#먹거리#서울근교여행#쇼핑,,,4.0,,,
445,서서울호수공원,양천구,#가족여행#걷기여행#관광지#나들이(피크닉)#당일치기여행#사계절,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7892131-Reviews-Seoseoul_Lake_Park-Seoul.html
278,봉원사(서울),서대문구,#관광지#봉원사#불교#불교사찰#사찰#서울여행#역사#역사관광지,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592482-Reviews-Bongwonsa_Temple-Seoul.html
519,서울특별시교육청 과학전시관 (남산분관),중구,#관광지#교과서속여행#문화시설#사계절#서울특별시과학전시관남산분관,,,1.0,,,
534,서울특별시교육청 과학전시관,관악구,#관광지#교과서속여행#문화시설#사계절#서울특별시과학전시관#수도권,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17766445-Reviews-Seoul_Science_Park-Seoul.html
32,백인제가옥,종로구,#관광지#근대한옥#문화재#백인제가옥#수도권#역사#역사공부#역사관광지,,,1.0,,,
618,세계장신구박물관,종로구,#관광지#문화시설,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3349619-Reviews-World_Jewellery_Museum-Seoul.html
1358,서울 약령시장,동대문구,#가족여행#나들이#나홀로여행#데이트코스#도심여행#먹거리#서울약령시장,,,4.0,,,
102,서울광장,중구,#관광지#도심여행#복합문화공간#산책하기#산책하기좋은곳#서울광장,,,1.0,,,
1134,서울광장 스케이트장,중구,#겨울스포츠#레포츠#복합레저스포츠#생활스포츠#서울광장#서울광장스케이트장,,,3.0,,,
1132,골든블루마리나,서초구,#골든블루마리나#레포츠#세빛섬#요트체험,,,3.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d15816287-Reviews-Golden_Blue_Marina_Seocho-Seoul.html
377,북악산,종로구,#관광지#자연,,,1.0,,,
54,익선동,종로구,#가족과함께#관광지#남녀노소#데이트명소#데이트장소추천#산책하기,,,1.0,,,
778,손기정기념관,중구,#교과서속여행#근대문화유산#기념관#문화시설#사계절#손기정기념관,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7353801-Reviews-Son_Kee_Chung_Memorial_Hall-Seoul.html
55,관악산 낙성대공원,관악구,#가족여행#관광지#관악산낙성대공원#교과서속여행#당일치기여행#서울근교여행,,,1.0,,,
117,수락산,노원구,#가족여행#관광지#당일치기여행#등산#등산로#사계절#서울근교여행,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d14108995-Reviews-Surak_Mountain-Seoul.html
1218,서울 한양도성(스탬프투어),종로구,#걷기길#레포츠#서울한양도성#성곽길#수도권#연인과함께,,,3.0,,,
967,겸재정선미술관,강서구,#겨울방학가볼만한곳#겸재정선미술관#당일치기여행#문화시설#문화예술,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4095581-Reviews-Gyeomjae_Jeongseon_Memorial_Museum-Seoul.html
732,암사동 선사주거지 원시생활전시관,강동구,#교과서속여행#나들이#문화시설#박물관#아이와함께#암사동선사주거지원시전시관,,,2.0,,,
369,롯데월드타워 서울스카이,송파구,#가족여행#경치좋은곳#관광지#롯데월드타워서울스카이#사계절#서울데이트장소,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12309166-Reviews-Seoul_Sky-Seoul.html
513,마장 축산물시장,성동구,#가족여행#관광지#마장축산물시장#사계절#쇼핑#수도권#시장맛집,,,1.0,,,
85,양천향교,강서구,#관광지#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12657697-Reviews-Yangcheon_Hyanggyo-Seoul.html
1128,경의선숲길(연트럴파크),마포구,#데이트명소#도심산책#레포츠#마포구#산책코스#주말여행,,,3.0,,,
247,문화역 서울 284,중구,#공간투어#관광지#구서울역사#근대문화유산#근대산업유산#문화역서울284,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1960138-Reviews-Culture_Station_Seoul_284-Seoul.html
165,남산서울타워 한복문화체험관,용산구,#관광지#데이트장소추천#미세먼지_피하는_실내여행#사진여행#사진찍기좋은곳,,,1.0,,,
387,장충동 족발 골목,중구,#골목시장#관광지#남녀노소#먹자골목#서울맛집투어#술안주#숨은맛집,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17517030-Reviews-Jangchung_dong_Jokbal_Street-Seoul.html
129,인왕산,종로구,#관광지#등산#수도권#인왕산#자연#트레킹,,,1.0,,,
170,백범김구선생상(백범 광장),중구,#3·1운동_100주년_여행지추천#가족여행#관광지#나들이#도심여행,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12499622-Reviews-Baekbeom_Plaza-Seoul.html
708,국립중앙도서관,서초구,#국립중앙도서관#데이트코스#도서관#문화시설#수도권#아이와함께,,,2.0,,,
1368,언더스탠드에비뉴,성동구,#쇼핑,,,4.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d16821795-Reviews-Under_Stand_Avenue-Seoul.html
279,서울 문묘와 성균관,종로구,#관광지#성균관#역사#역사공부#역사관광#역사관광지#역사를품은곳,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2269011-Reviews-Munmyo-Seoul.html
114,서울 정릉(신덕왕후) [유네스코 세계문화유산],성북구,#관광지#서울정릉#수도권#아이와함께#역사#역사공부#역사를품은곳,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805521-Reviews-Jeongneung_Royal_Tomb-Seoul.html
81,절두산 순교성지,마포구,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,1.0,,,
769,세종이야기,종로구,#교과서속여행#도심여행#문화시설#미세먼지_피하는_실내여행#세종대왕,,,2.0,,,
793,충무공 이야기,종로구,#겨울방학가볼만한곳#교과서속여행#기념관#도심여행#문화시설#아이와함께,,,2.0,,,
856,세종대왕기념관,동대문구,#기념관#문화시설#세종대왕기념관#수도권#실내여행지#아이와함께,,,2.0,,,
37,테크노마트 강변점,광진구,#강변테크노마트#관광지#복합쇼핑몰#쇼핑#수도권,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3568800-Reviews-Gangbyeon_Techno_Mart-Seoul.html
1257,일우사,중구,#쇼핑,,,4.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d19596031-Reviews-Enter_6_Wangsimni_Station-Seoul.html
118,강변스파랜드,광진구,#강변스파랜드#관광지#불한증막#사우나#수도권#연인과함께#연중무휴,,,1.0,,,
1437,노량진수산물도매시장,동작구,#가족여행#나들이#나홀로여행#노량진수산물도매시장#도심여행#먹거리,,,4.0,,,
128,광희문,중구,#관광지#역사#역사공부#역사관광#역사관광지#역사문화#역사문화재,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10779009-Reviews-Gwanghuimun_Gate-Seoul.html
928,피규어뮤지엄W,강남구,#가족과함께#남녀노소#문화시설#아이가_좋아하는_여행#아이와함께,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d11960625-Reviews-Figure_Museum-Seoul.html
601,대림미술관,종로구,#관광지#나들이#나홀로여행#대림미술관#문화시설#미술관#연인과함께,,,1.0,,,
785,구로아트밸리 예술극장,구로구,#구로아트밸리#구로아트밸리예술극장#문화시설#문화예술공간#미세먼지_피하는_실내여행,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094942-Reviews-Guro_Art_Valley-Seoul.html
1510,구로시장,구로구,#쇼핑,,,4.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10686434-Reviews-Guro_Market-Seoul.html
552,여의도샛강생태공원,영등포구,#가족여행#걷기길#관광지#나들이#도심여행#생태관광#여의도샛강생태공원,,,1.0,,,
509,호림박물관,관악구,#관광지#나들이#문화시설#박물관#수도권#실내여행지#아이와함께,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592504-Reviews-Horim_Museum_Sillim-Seoul.html
575,신세계백화점 (본점),중구,#관광지#쇼핑,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2011401-Reviews-Shinsegae_Dept_Store_Main-Seoul.html
108,보라매공원,동작구,#걷기길#관광지#보라매공원#산책길#산책하기#산책하기좋은곳#수도권,,,1.0,,,
1465,가락시장(가락농수산물 도매시장),송파구,#가락농수산물도매시장#가락시장#가족여행#나들이#나홀로여행#데이트코스,,,4.0,,,
316,서울 구 러시아공사관,중구,#관광지#근대문화유산#도심여행#서울구러시아공관#아이와함께#역사,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805629-Reviews-Former_Russian_Legation-Seoul.html
728,브이센터 (브이센터 더라이브뮤지엄),강동구,#가족과함께#기념품판매#문화시설#문화콘텐츠산업#브이센터#수도권,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17838732-Reviews-V_Center-Seoul.html
784,서울역사박물관,종로구,#가족여행#교과서속여행#단체관람#도심여행#문화시설#박물관#서울역사박물관,,,2.0,,,
589,풋볼 팬타지움,마포구,#VR체험#관광지#문화시설#박물관#복합레저스포츠#실내놀이터#아이와함께,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12416134-Reviews-Football_Faentasium-Seoul.html
1324,누죤패션몰,중구,#쇼핑,,,4.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10210051-Reviews-Nuzzon-Seoul.html
812,북촌생활사박물관,종로구,#근현대사#문화시설#생활용품#역사공부#역사관광지#역사를품은곳,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805624-Reviews-Bukchon_Museum-Seoul.html
938,북촌박물관,종로구,#가족과함께#고미술품#공예품#문화시설#박물관#북촌#서울시#아이와함께,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805624-Reviews-Bukchon_Museum-Seoul.html
63,아차산봉수대터,중랑구,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,1.0,,,
419,아차산생태공원,광진구,#걷기길#관광지#생태관광#아차산생태공원#자연#자연&숲#트레킹,,,1.0,,,
668,아차산,광진구,#관광지#등산#산#수도권#아차산#자연#전망좋은곳,,,1.0,,,
207,아쿠아플라넷 63,영등포구,#가족여행#관광지#데이트코스#도심여행#미세먼지_피하는_실내여행,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592483-Reviews-Aquarium_63_SeaWorld-Seoul.html
153,국제선센터,양천구,#가족여행#가족체험여행#관광지#국제선센터#사계절#연인과함께#외국어해설,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d13433251-Reviews-International_Seon_Center-Seoul.html
380,호압사(서울),금천구,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d14450638-Reviews-Hoapsa-Seoul.html
603,전쟁과여성인권박물관,마포구,#관광지#문화시설#박물관#수도권#아이와함께#아픈과거#역사속#역사속으로,,,1.0,,,
747,도산안창호기념관,강남구,#교과서속여행#도산안창호기념관#문화시설#박물관#수도권#실내여행지,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7980918-Reviews-Dosan_Ahn_Chang_Ho_Memorial_Hall-Seoul.html
687,이태원 앤틱 가구 거리,용산구,#가구점#가족과함께#골동품#관광지#목가구#연인과함께#이색거리,,,1.0,,,
53,경동시장,동대문구,#가족여행#관광지#나들이#나홀로여행#데이트코스#먹거리#서울경동시장,,,1.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1962592-Reviews-Gyeongdong_Market-Seoul.html
1199,코오롱스포렉스(서초점),서초구,#레포츠,,,3.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6197548-Reviews-Korong_Sporex-Seoul.html
459,양화진외국인선교사묘원(외인묘지),마포구,#관광지#수도권#양화진외국인선교사묘원#역사#역사공부#역사관광지,,,1.0,,,
300,디지털 파빌리온,마포구,#VR체험#관광지#교육프로그램#디지털파빌리온#산업관광#수도권#아이와함께,,,1.0,,,
927,서울상상나라,광진구,#문화시설#사계절#서울상상나라#아이와함께#여름방학가볼만한곳#이색체험,,,2.0,,,
782,돈의문박물관마을,종로구,#감성사진#남녀노소#문화시설#부모님과함께#사진찍기좋은곳#사진촬영,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d19188056-Reviews-Donuimun_Museum_Village-Seoul.html
12,올림픽공원,송파구,#가족여행#걷기여행#관광지#나들이#나홀로여행#당일치기여행#데이트코스,,,1.0,,,
