,id,title,title_ko,rate,year,country,genre,running_time,contents
106,106,1987,1987,4,2017,한국,드라마,2시간 9분,"“책상을 탁! 치니 억! 하고 죽었습니다”
1987년 1월, 경찰 조사를 받던 스물두 살 대학생이 사망한다. 증거인멸을 위해 '박처장'(김윤석)의 주도 하에 경찰은 시신 화장을 요청하지만, 사망 당일 당직이었던 '최검사'(하정우)는 이를 거부하고 부검을 밀어붙인다. 단순 쇼크사인 것처럼 거짓 발표를 이어가는 경찰. 그러나 현장에 남은 흔적들과 부검 소견은 고문에 의한 사망을 가리키고, 사건을 취재하던 '윤기자'(이희준)는 ‘물고문 도중 질식사’를 보도한다. 이에 박처장은 '조반장'(박희순)등 형사 둘만 구속시키며 사건을 축소하려 한다. 한편, 교도소에 수감된 조반장을 통해 사건의 진상을 알게 된 교도관 '한병용'(유해진)은 이 사실을 수배 중인 재야인사에게 전달하기 위해 조카인 '연희'(김태리)에게 위험한 부탁을 하게 되는데…

한 사람이 죽고, 모든 것이 변화하기 시작했다.
모두가 뜨거웠던 1987년의 이야기."
107,107,A Lot Like Love,"우리, 사랑일까요?",4,2005,미국,코미디/드라마/로맨틱코미디,1시간 46분,"LA발 뉴욕행 비행기에서 우연히 만나 서로가 어울릴 수 없는 최악의 상대임을 단언하는 올리버(애쉬턴 커처)와 에밀리(아만다 피트). 그 후 7년 동안 그들의 관계는 끊임없이 이어지지만 언제나 타이밍은 좋지 않다. 서로 다른 연인과 다투고, 일로 고민하고, 이별을 하는 과정을 거치면서, 그들의 우연한 만남은 이제 서로에게 모든 것을 털어놓을 수 있는 진실한 친구로서의 관계로 발전한다. 불행으로 끝나버리지 않을 관계와 사랑을 찾아 나서면서, 올리버와 에밀리는 7년이란 세월이 흐른 이후에야 자신들이 진정으로 느끼고 있는 감정이 사랑과 흡사한 그 무엇일지도 모른다는 것을 깨닫게 되는데..."
108,108,신과함께-죄와 벌,신과함께-죄와 벌,2,2017,한국,판타지/드라마,2시간 19분,"저승 법에 의하면, 
모든 인간은 사후 49일 동안 7번의 재판을 거쳐야만 한다.
살인, 나태, 거짓, 불의, 배신, 폭력, 천륜.
7개의 지옥에서 7번의 재판을 무사히 통과한 망자만이 환생하여 새로운 삶을 시작할 수 있다.

“김자홍 씨께선, 오늘 예정 대로 무사히 사망하셨습니다”
화재 사고 현장에서 여자아이를 구하고 죽음을 맞이한 소방관 자홍, 그의 앞에 저승차사 해원맥과 덕춘이 나타난다. 자신의 죽음이 아직 믿기지도 않는데 덕춘은 정의로운 망자이자 귀인이라며 그를 치켜세운다. 저승으로 가는 입구, 초군문에서 그를 기다리는 또 한 명의 차사 강림, 그는 차사들의 리더이자 앞으로 자홍이 겪어야 할 7번의 재판에서 변호를 맡아줄 변호사이기도 하다. 염라대왕에게 천년 동안 49명의 망자를 환생시키면 자신들 역시 인간으로 환생시켜 주겠다는 약속을 받은 삼차사들, 그들은 자신들이 변호하고 호위해야 하는 48번째 망자이자 19년 만에 나타난 의로운 귀인 자홍의 환생을 확신하지만, 각 지옥에서 자홍의 과거가 하나 둘씩 드러나면서 예상치 못한 고난과 맞닥뜨리는데…

누구나 가지만 아무도 본 적 없는 곳, 2017년 새로운 세계의 문이 열린다."
109,109,강철비,강철비,3,2017,한국,드라마/액션,2시간 19분,"쿠데타 발생 직후 최정예요원 '엄철우'는 치명상을 입은 북한 1호와 함께 남한으로 내려온다. 그 사이 북한은 전 세계를 상대로 선전포고를, 남한은 계엄령을 선포한다. 이때 북한 1호가 남한으로 내려왔다는 정보를 입수한 외교안보수석 '곽철우'는 전쟁을 막기 위해 이들에게 긴밀한 접근을 시도하는데...."
110,110,Tulip Fever,튤립 피버,2.5,2017,"영국,미국",로맨스/시대극/드라마,1시간 47분,"튤립 열풍으로 뜨겁던 17세기 암스테르담, 거상 ‘코르넬리스’(크리스토프 왈츠)와 그의 아름다운 신부 ‘소피아’(알리시아 비칸데르), 그리고 이들의 초상화를 그리기 위해 찾아온 화가 ‘얀’(데인 드한), 세 사람 간의 타오르는 사랑과 치명적 거짓을 그린 로맨스 시대극"
111,111,告白,고백,5,2010,일본,스릴러/드라마,1시간 46분,"자신이 근무하는 중학교에서 어린 딸 ‘마나미’를 잃은 여교사 ‘유코’(마츠 다카코)는 봄방학을 앞둔 종업식 날, 학생들 앞에서 차분하면서도 단호한 목소리로 자신의 딸을 죽인 사람이 이 교실 안에 있다는 충격적인 사실을 고백한다. 경찰은 사고사로 결론을 내렸지만 사실 마나미는 자신이 담임인 학급의 학생 2명, 범인 A와 B에 의해 살해되었다는 것. 유코는 청소년법에 의해 보호받게 될 범인들에게 그녀만의 방법으로 벌을 주겠다고 선언한다. 이후 사건을 둘러싼 이들의 뜻밖의 고백이 시작되는데…"
112,112,What If,왓 이프,3.5,2013,"아일랜드,캐나다",코미디/로맨틱코미디/드라마/로맨스,1시간 37분,"어느 날 파티에서 ‘샨트리’를 만나 첫눈에 반한 ‘월레스’,  하지만 5년이나 사귄 번듯한 애인이 있었던 샨트리는 그에게 친구로 지낼 것을 제안하고  월레스는 애써 쿨하게 동의한다.  친구로 지내며 모든 순간을 함께 공유하고 추억을 쌓아가던 두 사람은  시간이 지날수록 서로를 향해 커져가는 마음을 숨길 수가 없는데… 아슬아슬한 썸타기! 진짜 연애는 시작될 수 있을까?"
113,113,Man Up ,런던시계탑 밑에서 사랑을 찾을 확률,2,2015,"프랑스,영국",코미디/드라마/로맨스,1시간 28분,"매번 실패하는 연애에 어느덧 연애지수 제로가 되어버린 ‘낸시’는 부모님 결혼기념일 파티에 가던 중 우연히 만난 ‘잭’에게 묘한 끌림을 느끼게 된다.낸시는 얼떨결에 잭의 가짜 소개팅녀 행세를 하게 되고,두 사람은 런던에서 생애 최고의 유쾌한 데이트를 즐긴다.하지만 행복도 잠시, 낸시 앞에 나타난 옛 친구덕분에 거짓말로 시작된 데이트는 위기를 맞게 되는데...올겨울, 누구나 꿈꾸는 솔직발랄 런던 로맨스가 온다!"
114,114,Murder on the Orient Express,오리엔트 특급 살인,2.5,2017,"몰타,미국",범죄/드라마/미스터리,1시간 54분,"전 세계를 사로잡은 걸작, 세기의 추리가 다시 시작된다.
세계적 명탐정 ‘에르큘 포와로’(케네스 브래너)는 사건 의뢰를 받고 이스탄불에서 런던으로 향하는 초호화 열차인 오리엔트 특급열차에 탑승한다. 폭설로 열차가 멈춰선 밤, 승객 한 명이 잔인하게 살해당하는 사건이 발생하게 된다. 기차 안에서 벌어진 밀실 살인, 완벽한 알리바이를 가진 13명의 용의자. 포와로는 현장에 남겨진 단서와 용의자들의 증언을 토대로 미궁에 빠진 사건 속 진실을 찾기 위한 추리를 시작하게 되는데….."
115,115,기억의 밤,기억의 밤,5,2017,한국,공포/스릴러/미스터리,1시간 49분,새 집으로 이사 온 날 밤 정체불명의 괴한들에게 납치된 형 유석. 동생 진석은 형이 납치된 후 매일 밤 환청과 환각에 시달리며 불안해한다. 납치된지 19일째 되는 날 돌아온 유석은 그동안의 모든 기억을 잃었다고 말한다. 하지만 돌아온 뒤로 어딘가 변해버린 유석을 의심하던 진석은 매일 밤 사라지는 형을 쫓던 중 충격적인 사실과 마주하게 되는데... 두 남자의 엇갈린 기억 속 감춰진 살인사건의 진실을 찾아야만 한다!
116,116,ฉลาดเกมส์โกง,배드 지니어스,3,2017,태국,범죄/드라마/스릴러/코미디,2시간 10분,"“올해 시험을 주관하는 STIC 협회가 부정행위를 발각해 큰 논란이 있었습니다. 몇몇 아시아 국가에서 시험지가 유출됐다는…” 천재소녀 ‘린’이 설계한 완벽한 답안지. 모두가 원하는 그녀의 답안지로 전세계를 속여라. 시차를 이용한 완벽한 계획, 거금이 걸린 천재의 위험한 신종(?) 학업 비즈니스가 시작된다."
117,117,This Is Your Death,수어사이드 쇼,0.5,2017,미국,드라마,1시간 45분,"흥행을 위하여 사람들이 자살을 하는 리얼리티 TV쇼가 제작되고, 진행자 조쉬 더하멜은 결국 ""삶""과 ""생명""의 소중함을 쇼를 통해서 알게 되면 더이상 쇼의 흥행이 아닌 인간으로서 모든걸 보기 시작하는데..."
118,118,Once,원스,4,2006,아일랜드,드라마/음악/로맨스,1시간 26분,"나이를 먹을 만큼 먹고도 꿈을 잊지 못해 날마다 더블린 번화가에서 거리의 악사를 자처하는 남자(글렌 한사드)는 자신을 버리고 런던으로 떠나간 옛 여자를 잊지 못한다. 체코에서 온 소녀(마르게타 이르글로바)는 늘 해사한 얼굴로 행인들에게 꽃이며 잡지를 권하지만, 어린 딸과 어머니를 부양하는 그녀에게도 아픔은 있다. 고향에서는 피아니스트였지만 현재는 맘좋은 피아노숍 주인의 허락으로 하루에 한 시간씩 연주하는 것에 만족해야 하는 소녀는 자학과 자조를 모른다. 무기력한 일상을 떨치지 못하던 남자는 소녀와 음악적 영감을 주고받으며 데모 음반을 녹음하기에 이르는데..."
119,119,Nerve,너브,2,2016,미국,액션/모험/범죄/드라마/미스터리/스릴러,1시간 36분,대학 입학을 앞둔 소심한 성격의 '비'(엠마 로버츠 분)는 일탈을 결심하고 SNS 미션 수행 사이트 '너브'에 가입하게 된다. 미션을 수행하는 플레이어(player)와 그들의 미션 성공 여부를 배팅하는 왓쳐(watcher)들이 소통하는 10대들의 비밀 사이트 '너브'는 왓쳐가 늘어날수록 단계별 상금 또한 늘어나는 24시간 라이브 게임이다. 플레이어가 된 '비'는 미션 도전 중 미스터리한 남자 '이안'(데이브 프랭코 분)을 만나 파트너가 된다. 그들은 미션을 성공하면서 엄청난 상금을 얻으며 온라인 스타로 부상한다. 하지만 계속되는 자극적이고 짜릿한 미션들을 통해 급기야 자신의 미래까지 좌우할 위험에 도전하게 되는데…
120,120,Atomic Blonde,아토믹 블론드,3,2017,미국,액션/미스터리/스릴러,1시간 54분,"미국, 영국, 프랑스, 독일, 러시아. 각국 최고의 스파이가 베를린에 모였다. 냉전시대 스파이 전쟁의 주무대가 된 베를린, MI6의 요원을 살해하고 핵폭탄급 정보를 담고 있는 전 세계 스파이 명단을 훔쳐 달아난 이중 스파이를 잡기 위해 MI6 최고의 요원 ‘로레인’이 급파된다. 각국의 스파이들은 명단을 차지하기 위해 혈안이 되고, 로레인 역시 동독과 서독을 오가며 미션을 수행한다. 하지만 생각지도 못한 음모로 인해 정체가 밝혀져 목숨까지 위협받게 되고, 마침내 베를린 장벽이 무너지기 하루 전날 결전의 밤을 맞이하는데... 누구도 믿을 수 없는 상황, 미션을 완수할 수 있을 것인가."
121,121,Thor: Ragnarok,토르: 라그나로크,4,2017,미국,액션/판타지/코미디/SF/모험,2시간 10분,"죽음의 여신 헬라가 아스가르드를 침략하고, 세상은 모든 것의 종말 ‘라그나로크’의 위기에 처한다. 헬라에게 자신의 망치마저 파괴당한 토르는 어벤져스 동료인 헐크와도 피할 수 없는 대결을벌이면서 절체절명의 위기에 빠지게 되는데…"
122,122,침묵,침묵,2,2017,한국,범죄/드라마,2시간 5분,"재력과 사랑, 세상을 다 가진 남자 ‘임태산’(최민식). 모든 것이 완벽히 행복하다 믿었던 그 날 약혼녀이자 유명 가수인 ‘유나’(이하늬)가 살해 당하고, 용의자로 딸 ‘임미라’(이수경)가 지목된다. 세간의 이목이 집중된 사건, 임태산은 그날의 일을 기억하지 못하는 딸을 무죄로 만들기 위해 자신만의 방식으로 사건을 쫓기 시작한다. 그리고 최고의 변호인단을 마다한 채, 미라의 무죄를 믿고 보듬어줄 젊은 변호사 ‘최희정’(박신혜)을 선임한다. 미라가 기억하지 못하는 시간을 둘러싼 치열한 법정 공방. 하지만 사라진 그날의 CCTV 영상을 갖고 있는 유나의 팬 ‘김동명’(류준열)의 존재가 드러나며 사건은 예상치 못한 방향으로 흘러가는데... 살해된 약혼녀, 용의자가 된 딸. 가장 완벽한 날, 모든 것을 잃었다."
123,123,The Belko Experiment,더 벨코 익스페리먼트,2.5,2016,미국,공포/액션/스릴러,1시간 28분,"콜롬비아 보고타의 고층빌딩. 뒤틀린 사회 실험의 일환으로, 80명의 미국인들이 사무실에 갇히고 죽지 않으려면 다른 사람을 죽여야하는 상황에 처한다."
124,124,"나는 내일, 어제의 너와 만난다","나는 내일, 어제의 너와 만난다",5,2016,일본,판타지/로맨스,1시간 51분,"내일, 만날 수 있을까? 어제의 너를-
스무 살의 ‘타카토시’는 지하철에서 우연히 만난 ‘에미’를 보고 순식간에 마음을 빼앗긴다. 운명 같은 끌림을 느낀 타카토시의 고백으로 두 사람은 연인이 되고, 매일 만나 행복한 데이트를 한다. 하지만, 왠지 종종 의미를 알 수 없는 눈물을 보이던 에미로부터 믿을 수 없는 비밀을 듣게 된 된 타카토시는 큰 혼란에 빠진다. 그 비밀은 바로 타카토시와 에미의 시간은 서로 반대로 흐르고 있고, 교차되는 시간 속에서 함께 할 수 있는 시간은 오직 30일뿐이라는 것. 30일 후에도, 이 사랑은 계속될 수 있을까?"
125,125,The Hitman's Bodyguard,킬러의 보디가드,4,2017,"미국,홍콩,불가리아,네덜란드",스릴러/코미디/액션,2시간 5분,"세상 제일 잘난 맛에 사는 섭외 1순위 앵그리 보디가드가 지명수배 1순위 구강 액션 지존 킬러를 보호하게 되면서 벌어지는 누가 누구를 지키는 지 모를, 서로 못 죽여서 안달 난 브로맨스 제로, 환장 케미의 킬링 액션 블록버스터."
126,126,Gifted,어메이징 메리,4,2017,미국,드라마,1시간 41분,"해변가 조용한 마을에서 삼촌 '프랭크'(크리스 에반스)와 함께 살아가는 7살 수학 천재 소녀 '메리'(맥케나 그레이스).  메리가 학교에 들어가면서 그녀의 천부적 재능은 세상에 알려지기 시작하고, ​ 세계적인 수학계 저명인사이자 메리의 할머니인 '에블린'(린제이 던칸)은 그녀가 세상을 바꿀 수학자가 되기를 희망한다. 바닷가에서 뛰어놀기 보다 어려운 수학 문제 풀기를 즐거워하는 메리 그리고, 그녀에게 세상이 필요로 하는 수학자의 길을 열어주고자 하는 할머니. 촉망받는 천재 수학자였지만 불행한 죽음을 맞은 여동생과 약속한 메리의 평범하고 행복한 삶을 위해 이를 반대하는 삼촌 프랭크. 이들의 바람은 결국 특별한 천재 소녀 메리를 둘러싼 법적 분쟁으로 번지는데… 7살 사랑스러운 천재 소녀 메리의 선택은 어느 쪽일까?  과연 그녀는 행복해질 수 있을까?"
